Disease,County,Year,Sex,Cases,Population
Listeriosis,Los Angeles,2011,Male,8,4891029
Listeriosis,Los Angeles,2011,Total,26,9893861
Listeriosis,Los Angeles,2012,Female,19,5061515
Listeriosis,Los Angeles,2012,Male,16,4938387
Listeriosis,Los Angeles,2012,Total,35,9970512
Listeriosis,Los Angeles,2013,Female,21,5084965
Listeriosis,Los Angeles,2013,Male,11,4969954
Listeriosis,Los Angeles,2013,Total,32,10012612
Listeriosis,Los Angeles,2014,Female,22,5108887
Listeriosis,Los Angeles,2014,Male,16,4998811
Listeriosis,Los Angeles,2014,Total,38,10052498
Listeriosis,Los Angeles,2015,Female,24,5130375
Listeriosis,Los Angeles,2015,Male,16,5025607
Listeriosis,Los Angeles,2015,Total,40,10083826
Listeriosis,Los Angeles,2016,Female,23,5145908
Listeriosis,Los Angeles,2016,Male,14,5044207
Listeriosis,Los Angeles,2016,Total,37,10099858
Listeriosis,Los Angeles,2017,Female,25,5161378
Listeriosis,Los Angeles,2017,Male,8,5061479
Listeriosis,Los Angeles,2017,Total,33,10114636
Listeriosis,Los Angeles,2018,Female,10,5161871
Listeriosis,Los Angeles,2018,Male,7,5064632
Listeriosis,Los Angeles,2018,Total,17,10100671
Listeriosis,Los Angeles,2019,Female,20,5153811
Listeriosis,Los Angeles,2019,Male,9,5057155
Listeriosis,Los Angeles,2019,Total,29,10063851
Listeriosis,Los Angeles,2020,Female,16,5135748
Listeriosis,Los Angeles,2020,Male,7,5035845
Listeriosis,Los Angeles,2020,Total,23,10013543
Listeriosis,Los Angeles,2021,Female,15,5149572
Listeriosis,Los Angeles,2021,Male,19,5048817
Listeriosis,Los Angeles,2021,Total,34,9905214
Listeriosis,Los Angeles,2022,Female,15,5153156
Listeriosis,Los Angeles,2022,Male,14,5055561
Listeriosis,Los Angeles,2022,Total,29,9792167
Listeriosis,Los Angeles,2023,Female,23,5159080
Listeriosis,Los Angeles,2023,Male,12,5063668
Listeriosis,Los Angeles,2023,Total,35,9750065
Listeriosis,Madera,2001,Female,0,65826
Listeriosis,Madera,2001,Male,0,60630
Listeriosis,Madera,2001,Total,0,126456
Listeriosis,Madera,2002,Female,0,66805
Listeriosis,Madera,2002,Male,0,61679
Listeriosis,Madera,2002,Total,0,128484
Listeriosis,Madera,2003,Female,0,68998
Listeriosis,Madera,2003,Male,0,63816
Listeriosis,Madera,2003,Total,0,132814
Listeriosis,Madera,2004,Female,0,70893
Listeriosis,Madera,2004,Male,0,65595
Listeriosis,Madera,2004,Total,0,136488
Listeriosis,Madera,2005,Female,0,72628
Listeriosis,Madera,2005,Male,0,67240
Listeriosis,Madera,2005,Total,0,139868
Listeriosis,Madera,2006,Female,0,74530
Listeriosis,Madera,2006,Male,0,68998
Listeriosis,Madera,2006,Total,0,143528
Listeriosis,Madera,2007,Female,0,76189
Listeriosis,Madera,2007,Male,1,70617
Listeriosis,Madera,2007,Total,1,146806
Listeriosis,Madera,2008,Female,0,77369
Listeriosis,Madera,2008,Male,0,71745
Listeriosis,Madera,2008,Total,0,149114
Listeriosis,Madera,2009,Female,0,77888
Listeriosis,Madera,2009,Male,0,72263
Listeriosis,Madera,2009,Total,0,150151
Listeriosis,Madera,2010,Female,0,78183
Listeriosis,Madera,2010,Male,0,72682
Listeriosis,Madera,2010,Total,0,150865
Listeriosis,Madera,2011,Female,0,78242
Listeriosis,Madera,2011,Male,0,73387
Listeriosis,Madera,2011,Total,0,151338
Listeriosis,Madera,2012,Female,0,76990
Listeriosis,Madera,2012,Male,0,73820
Listeriosis,Madera,2012,Total,0,150285
Listeriosis,Madera,2013,Female,0,78313
Listeriosis,Madera,2013,Male,0,73676
Listeriosis,Madera,2013,Total,0,151234
Listeriosis,Madera,2014,Female,0,79210
Listeriosis,Madera,2014,Male,0,74387
Listeriosis,Madera,2014,Total,0,152611
Listeriosis,Madera,2015,Female,0,79345
Listeriosis,Madera,2015,Male,0,74821
Listeriosis,Madera,2015,Total,0,152897
Listeriosis,Madera,2016,Female,0,79487
Listeriosis,Madera,2016,Male,0,75204
Listeriosis,Madera,2016,Total,0,153136
Listeriosis,Madera,2017,Female,0,80405
Listeriosis,Madera,2017,Male,0,75672
Listeriosis,Madera,2017,Total,0,154238
Listeriosis,Madera,2018,Female,0,81105
Listeriosis,Madera,2018,Male,0,76497
Listeriosis,Madera,2018,Total,0,155476
Listeriosis,Madera,2019,Female,0,81075
Listeriosis,Madera,2019,Male,1,76611
Listeriosis,Madera,2019,Total,1,155291
Listeriosis,Madera,2020,Female,0,81565
Listeriosis,Madera,2020,Male,0,77229
Listeriosis,Madera,2020,Total,0,156141
Listeriosis,Madera,2021,Female,0,82705
Listeriosis,Madera,2021,Male,0,78416
Listeriosis,Madera,2021,Total,0,156860
Listeriosis,Madera,2022,Female,0,83428
Listeriosis,Madera,2022,Male,0,79294
Listeriosis,Madera,2022,Total,0,157382
Listeriosis,Madera,2023,Female,1,84253
Listeriosis,Madera,2023,Male,0,80219
Listeriosis,Madera,2023,Total,1,158276
Listeriosis,Marin,2001,Female,1,125414
Listeriosis,Marin,2001,Male,0,122317
Listeriosis,Marin,2001,Total,1,247731
Listeriosis,Marin,2002,Female,0,125308
Listeriosis,Marin,2002,Male,0,122074
Listeriosis,Marin,2002,Total,0,247382
Listeriosis,Marin,2003,Female,0,125259
Listeriosis,Marin,2003,Male,2,122021
Listeriosis,Marin,2003,Total,2,247280
Listeriosis,Marin,2004,Female,1,124972
Listeriosis,Marin,2004,Male,2,121712
Listeriosis,Marin,2004,Total,3,246684
Listeriosis,Marin,2005,Female,0,124976
Listeriosis,Marin,2005,Male,0,121710
Listeriosis,Marin,2005,Total,0,246686
Listeriosis,Marin,2006,Female,0,125234
Listeriosis,Marin,2006,Male,0,122013
Listeriosis,Marin,2006,Total,0,247247
Listeriosis,Marin,2007,Female,0,126059
Listeriosis,Marin,2007,Male,1,122743
Listeriosis,Marin,2007,Total,1,248802
Listeriosis,Marin,2008,Female,0,126841
Listeriosis,Marin,2008,Male,1,123447
Listeriosis,Marin,2008,Total,1,250288
Listeriosis,Marin,2009,Female,1,127284
Listeriosis,Marin,2009,Male,0,123946
Listeriosis,Marin,2009,Total,1,251230
Listeriosis,Marin,2010,Female,0,128337
Listeriosis,Marin,2010,Male,0,124072
Listeriosis,Marin,2010,Total,0,252409
Listeriosis,Marin,2011,Female,0,129385
Listeriosis,Marin,2011,Male,0,125540
Listeriosis,Marin,2011,Total,0,255411
Listeriosis,Marin,2012,Female,1,130329
Listeriosis,Marin,2012,Male,0,126249
Listeriosis,Marin,2012,Total,1,257455
Listeriosis,Marin,2013,Female,0,131410
Listeriosis,Marin,2013,Male,0,127966
Listeriosis,Marin,2013,Total,0,260645
Listeriosis,Marin,2014,Female,0,132649
Listeriosis,Marin,2014,Male,0,129023
Listeriosis,Marin,2014,Total,0,263335
Listeriosis,Marin,2015,Female,0,132672
Listeriosis,Marin,2015,Male,1,129369
Listeriosis,Marin,2015,Total,1,263964
Listeriosis,Marin,2016,Female,1,132921
Listeriosis,Marin,2016,Male,0,130089
Listeriosis,Marin,2016,Total,1,265181
Listeriosis,Marin,2017,Female,0,132482
Listeriosis,Marin,2017,Male,0,129831
Listeriosis,Marin,2017,Total,0,264753
Listeriosis,Marin,2018,Female,0,132296
Listeriosis,Marin,2018,Male,0,129938
Listeriosis,Marin,2018,Total,0,264944
Listeriosis,Marin,2019,Female,0,131610
Listeriosis,Marin,2019,Male,0,129359
Listeriosis,Marin,2019,Total,0,263917
Listeriosis,Marin,2020,Female,0,130605
Listeriosis,Marin,2020,Male,0,128351
Listeriosis,Marin,2020,Total,0,261227
Listeriosis,Marin,2021,Female,0,130156
Listeriosis,Marin,2021,Male,0,128009
Listeriosis,Marin,2021,Total,0,258385
Listeriosis,Marin,2022,Female,0,129883
Listeriosis,Marin,2022,Male,0,127912
Listeriosis,Marin,2022,Total,0,254590
Listeriosis,Marin,2023,Female,1,129723
Listeriosis,Marin,2023,Male,2,127887
Listeriosis,Marin,2023,Total,3,251808
Listeriosis,Mariposa,2001,Female,0,8462
Listeriosis,Mariposa,2001,Male,0,8807
Listeriosis,Mariposa,2001,Total,0,17269
Listeriosis,Mariposa,2002,Female,0,8561
Listeriosis,Mariposa,2002,Male,0,8900
Listeriosis,Mariposa,2002,Total,0,17461
Listeriosis,Mariposa,2003,Female,0,8716
Listeriosis,Mariposa,2003,Male,0,9048
Listeriosis,Mariposa,2003,Total,0,17764
Listeriosis,Mariposa,2004,Female,0,8791
Listeriosis,Mariposa,2004,Male,0,9081
Listeriosis,Mariposa,2004,Total,0,17872
Listeriosis,Mariposa,2005,Female,0,8888
Listeriosis,Mariposa,2005,Male,0,9169
Listeriosis,Mariposa,2005,Total,0,18057
Listeriosis,Mariposa,2006,Female,0,8982
Listeriosis,Mariposa,2006,Male,0,9262
Listeriosis,Mariposa,2006,Total,0,18244
Listeriosis,Mariposa,2007,Female,0,9059
Listeriosis,Mariposa,2007,Male,0,9317
Listeriosis,Mariposa,2007,Total,0,18376
Listeriosis,Mariposa,2008,Female,0,9056
Listeriosis,Mariposa,2008,Male,0,9329
Listeriosis,Mariposa,2008,Total,0,18385
Listeriosis,Mariposa,2009,Female,0,9007
Listeriosis,Mariposa,2009,Male,0,9274
Listeriosis,Mariposa,2009,Total,0,18281
Listeriosis,Mariposa,2010,Female,0,8982
Listeriosis,Mariposa,2010,Male,0,9269
Listeriosis,Mariposa,2010,Total,0,18251
Listeriosis,Mariposa,2011,Female,0,8945
Listeriosis,Mariposa,2011,Male,0,9296
Listeriosis,Mariposa,2011,Total,0,18157
Listeriosis,Mariposa,2012,Female,0,8943
Listeriosis,Mariposa,2012,Male,0,9281
Listeriosis,Mariposa,2012,Total,0,18072
Listeriosis,Mariposa,2013,Female,0,8913
Listeriosis,Mariposa,2013,Male,0,9244
Listeriosis,Mariposa,2013,Total,0,17937
Listeriosis,Mariposa,2014,Female,0,8935
Listeriosis,Mariposa,2014,Male,0,9200
Listeriosis,Mariposa,2014,Total,0,17848
Listeriosis,Mariposa,2015,Female,0,8923
Listeriosis,Mariposa,2015,Male,0,9163
Listeriosis,Mariposa,2015,Total,0,17732
Listeriosis,Mariposa,2016,Female,0,8904
Listeriosis,Mariposa,2016,Male,0,9162
Listeriosis,Mariposa,2016,Total,0,17644
Listeriosis,Mariposa,2017,Female,0,8879
Listeriosis,Mariposa,2017,Male,0,9113
Listeriosis,Mariposa,2017,Total,0,17502
Listeriosis,Mariposa,2018,Female,0,8859
Listeriosis,Mariposa,2018,Male,0,9044
Listeriosis,Mariposa,2018,Total,0,17345
Listeriosis,Mariposa,2019,Female,0,8858
Listeriosis,Mariposa,2019,Male,0,8984
Listeriosis,Mariposa,2019,Total,0,17213
Listeriosis,Mariposa,2020,Female,0,8830
Listeriosis,Mariposa,2020,Male,0,8948
Listeriosis,Mariposa,2020,Total,0,17124
Listeriosis,Mariposa,2021,Female,0,8732
Listeriosis,Mariposa,2021,Male,0,8839
Listeriosis,Mariposa,2021,Total,0,17016
Listeriosis,Mariposa,2022,Female,0,8721
Listeriosis,Mariposa,2022,Male,0,8835
Listeriosis,Mariposa,2022,Total,0,16970
Listeriosis,Mariposa,2023,Female,0,8707
Listeriosis,Mariposa,2023,Male,0,8811
Listeriosis,Mariposa,2023,Total,0,16988
Listeriosis,Mendocino,2001,Female,0,43658
Listeriosis,Mendocino,2001,Male,0,43482
Listeriosis,Mendocino,2001,Total,0,87140
Listeriosis,Mendocino,2002,Female,,43840
Listeriosis,Mendocino,2002,Male,,43667
Listeriosis,Mendocino,2002,Total,1,87507
Listeriosis,Mendocino,2003,Female,0,44097
Listeriosis,Mendocino,2003,Male,0,43920
Listeriosis,Mendocino,2003,Total,0,88017
Listeriosis,Mendocino,2004,Female,0,44205
Listeriosis,Mendocino,2004,Male,0,44034
Listeriosis,Mendocino,2004,Total,0,88239
Listeriosis,Mendocino,2005,Female,,44108
Listeriosis,Mendocino,2005,Male,,43908
Listeriosis,Mendocino,2005,Total,1,88016
Listeriosis,Mendocino,2006,Female,0,43894
Listeriosis,Mendocino,2006,Male,0,43690
Listeriosis,Mendocino,2006,Total,0,87584
Listeriosis,Mendocino,2007,Female,0,43887
Listeriosis,Mendocino,2007,Male,0,43759
Listeriosis,Mendocino,2007,Total,0,87646
Listeriosis,Mendocino,2008,Female,0,43940
Listeriosis,Mendocino,2008,Male,0,43842
Listeriosis,Mendocino,2008,Total,0,87782
Listeriosis,Mendocino,2009,Female,,43794
Listeriosis,Mendocino,2009,Male,,43775
Listeriosis,Mendocino,2009,Total,1,87569
Listeriosis,Mendocino,2010,Female,0,43858
Listeriosis,Mendocino,2010,Male,0,43983
Listeriosis,Mendocino,2010,Total,0,87841
Listeriosis,Mendocino,2011,Female,0,43528
Listeriosis,Mendocino,2011,Male,0,43791
Listeriosis,Mendocino,2011,Total,0,87826
Listeriosis,Mendocino,2012,Female,,43855
Listeriosis,Mendocino,2012,Male,,44166
Listeriosis,Mendocino,2012,Total,1,88936
Listeriosis,Mendocino,2013,Female,0,43833
Listeriosis,Mendocino,2013,Male,0,44191
Listeriosis,Mendocino,2013,Total,0,89346
Listeriosis,Mendocino,2014,Female,,44034
Listeriosis,Mendocino,2014,Male,,44345
Listeriosis,Mendocino,2014,Total,1,90108
Listeriosis,Mendocino,2015,Female,0,43931
Listeriosis,Mendocino,2015,Male,0,44160
Listeriosis,Mendocino,2015,Total,0,90198
Listeriosis,Mendocino,2016,Female,0,44153
Listeriosis,Mendocino,2016,Male,0,44383
Listeriosis,Mendocino,2016,Total,0,91021
Listeriosis,Mendocino,2017,Female,0,44261
Listeriosis,Mendocino,2017,Male,0,44488
Listeriosis,Mendocino,2017,Total,0,91609
Listeriosis,Mendocino,2018,Female,,44083
Listeriosis,Mendocino,2018,Male,,44410
Listeriosis,Mendocino,2018,Total,1,91726
Listeriosis,Mendocino,2019,Female,,43848
Listeriosis,Mendocino,2019,Male,,44277
Listeriosis,Mendocino,2019,Total,1,91727
Listeriosis,Mendocino,2020,Female,0,43579
Listeriosis,Mendocino,2020,Male,0,43912
Listeriosis,Mendocino,2020,Total,0,91074
Listeriosis,Mendocino,2021,Female,,44054
Listeriosis,Mendocino,2021,Male,,44243
Listeriosis,Mendocino,2021,Total,3,90445
Listeriosis,Mendocino,2022,Female,0,44081
Listeriosis,Mendocino,2022,Male,0,44272
Listeriosis,Mendocino,2022,Total,0,89530
Listeriosis,Mendocino,2023,Female,0,44134
Listeriosis,Mendocino,2023,Male,0,44329
Listeriosis,Mendocino,2023,Total,0,89092
Listeriosis,Merced,2001,Female,1,108778
Listeriosis,Merced,2001,Male,1,108541
Listeriosis,Merced,2001,Total,2,217319
Listeriosis,Merced,2002,Female,0,111411
Listeriosis,Merced,2002,Male,0,111322
Listeriosis,Merced,2002,Total,0,222733
Listeriosis,Merced,2003,Female,0,114558
Listeriosis,Merced,2003,Male,0,114624
Listeriosis,Merced,2003,Total,0,229182
Listeriosis,Merced,2004,Female,0,117671
Listeriosis,Merced,2004,Male,0,117878
Listeriosis,Merced,2004,Total,0,235549
Listeriosis,Merced,2005,Female,2,120117
Listeriosis,Merced,2005,Male,1,120483
Listeriosis,Merced,2005,Total,3,240600
Listeriosis,Merced,2006,Female,1,122487
Listeriosis,Merced,2006,Male,1,123068
Listeriosis,Merced,2006,Total,2,245555
Listeriosis,Merced,2007,Female,0,124354
Listeriosis,Merced,2007,Male,0,125184
Listeriosis,Merced,2007,Total,0,249538
Listeriosis,Merced,2008,Female,0,125498
Listeriosis,Merced,2008,Male,1,126434
Listeriosis,Merced,2008,Total,1,251932
Listeriosis,Merced,2009,Female,0,126418
Listeriosis,Merced,2009,Male,0,127705
Listeriosis,Merced,2009,Total,0,254123
Listeriosis,Merced,2010,Female,1,127056
Listeriosis,Merced,2010,Male,0,128737
Listeriosis,Merced,2010,Total,1,255793
Listeriosis,Merced,2011,Female,0,128819
Listeriosis,Merced,2011,Male,0,131277
Listeriosis,Merced,2011,Total,0,259700
Listeriosis,Merced,2012,Female,0,130202
Listeriosis,Merced,2012,Male,0,132816
Listeriosis,Merced,2012,Total,0,262303
Listeriosis,Merced,2013,Female,0,130732
Listeriosis,Merced,2013,Male,0,133621
Listeriosis,Merced,2013,Total,0,263324
Listeriosis,Merced,2014,Female,0,131850
Listeriosis,Merced,2014,Male,0,135048
Listeriosis,Merced,2014,Total,0,265556
Listeriosis,Merced,2015,Female,0,132893
Listeriosis,Merced,2015,Male,0,135950
Listeriosis,Merced,2015,Total,0,267099
Listeriosis,Merced,2016,Female,0,133960
Listeriosis,Merced,2016,Male,1,136900
Listeriosis,Merced,2016,Total,1,268701
Listeriosis,Merced,2017,Female,0,135959
Listeriosis,Merced,2017,Male,0,139227
Listeriosis,Merced,2017,Total,0,272610
Listeriosis,Merced,2018,Female,0,137310
Listeriosis,Merced,2018,Male,0,140600
Listeriosis,Merced,2018,Total,0,274871
Listeriosis,Merced,2019,Female,0,139187
Listeriosis,Merced,2019,Male,0,142405
Listeriosis,Merced,2019,Total,0,278157
Listeriosis,Merced,2020,Female,0,140750
Listeriosis,Merced,2020,Male,0,144011
Listeriosis,Merced,2020,Total,0,280909
Listeriosis,Merced,2021,Female,0,141131
Listeriosis,Merced,2021,Male,1,144670
Listeriosis,Merced,2021,Total,1,281750
Listeriosis,Merced,2022,Female,0,142409
Listeriosis,Merced,2022,Male,0,146192
Listeriosis,Merced,2022,Total,0,285593
Listeriosis,Merced,2023,Female,2,143867
Listeriosis,Merced,2023,Male,0,147749
Listeriosis,Merced,2023,Total,2,289712
Listeriosis,Modoc,2001,Female,0,4670
Listeriosis,Modoc,2001,Male,0,4764
Listeriosis,Modoc,2001,Total,0,9434
Listeriosis,Modoc,2002,Female,0,4651
Listeriosis,Modoc,2002,Male,0,4749
Listeriosis,Modoc,2002,Total,0,9400
Listeriosis,Modoc,2003,Female,0,4695
Listeriosis,Modoc,2003,Male,0,4816
Listeriosis,Modoc,2003,Total,0,9511
Listeriosis,Modoc,2004,Female,0,4740
Listeriosis,Modoc,2004,Male,0,4862
Listeriosis,Modoc,2004,Total,0,9602
Listeriosis,Modoc,2005,Female,0,4737
Listeriosis,Modoc,2005,Male,0,4851
Listeriosis,Modoc,2005,Total,0,9588
Listeriosis,Modoc,2006,Female,0,4763
Listeriosis,Modoc,2006,Male,0,4876
Listeriosis,Modoc,2006,Total,0,9639
Listeriosis,Modoc,2007,Female,0,4744
Listeriosis,Modoc,2007,Male,0,4846
Listeriosis,Modoc,2007,Total,0,9590
Listeriosis,Modoc,2008,Female,0,4760
Listeriosis,Modoc,2008,Male,0,4863
Listeriosis,Modoc,2008,Total,0,9623
Listeriosis,Modoc,2009,Female,0,4776
Listeriosis,Modoc,2009,Male,0,4856
Listeriosis,Modoc,2009,Total,0,9632
Listeriosis,Modoc,2010,Female,0,4808
Listeriosis,Modoc,2010,Male,0,4878
Listeriosis,Modoc,2010,Total,0,9686
Listeriosis,Modoc,2011,Female,0,4798
Listeriosis,Modoc,2011,Male,0,4884
Listeriosis,Modoc,2011,Total,0,9479
Listeriosis,Modoc,2012,Female,0,4758
Listeriosis,Modoc,2012,Male,0,4875
Listeriosis,Modoc,2012,Total,0,9341
Listeriosis,Modoc,2013,Female,0,4772
Listeriosis,Modoc,2013,Male,0,4838
Listeriosis,Modoc,2013,Total,0,9049
Listeriosis,Modoc,2014,Female,0,4775
Listeriosis,Modoc,2014,Male,0,4810
Listeriosis,Modoc,2014,Total,0,8959
Listeriosis,Modoc,2015,Female,0,4743
Listeriosis,Modoc,2015,Male,0,4799
Listeriosis,Modoc,2015,Total,0,8952
Listeriosis,Modoc,2016,Female,0,4710
Listeriosis,Modoc,2016,Male,0,4792
Listeriosis,Modoc,2016,Total,0,8795
Listeriosis,Modoc,2017,Female,0,4702
Listeriosis,Modoc,2017,Male,0,4778
Listeriosis,Modoc,2017,Total,0,8691
Listeriosis,Modoc,2018,Female,0,4693
Listeriosis,Modoc,2018,Male,0,4795
Listeriosis,Modoc,2018,Total,0,8755
Listeriosis,Modoc,2019,Female,0,4683
Listeriosis,Modoc,2019,Male,0,4775
Listeriosis,Modoc,2019,Total,0,8709
Listeriosis,Modoc,2020,Female,0,4665
Listeriosis,Modoc,2020,Male,0,4751
Listeriosis,Modoc,2020,Total,0,8703
Listeriosis,Modoc,2021,Female,0,4632
Listeriosis,Modoc,2021,Male,0,4752
Listeriosis,Modoc,2021,Total,0,8579
Listeriosis,Modoc,2022,Female,0,4636
Listeriosis,Modoc,2022,Male,0,4738
Listeriosis,Modoc,2022,Total,0,8640
Listeriosis,Modoc,2023,Female,0,4639
Listeriosis,Modoc,2023,Male,0,4737
Listeriosis,Modoc,2023,Total,0,8670
Listeriosis,Mono,2001,Female,0,6031
Listeriosis,Mono,2001,Male,0,7182
Listeriosis,Mono,2001,Total,0,13213
Listeriosis,Mono,2002,Female,0,6130
Listeriosis,Mono,2002,Male,0,7253
Listeriosis,Mono,2002,Total,0,13383
Listeriosis,Mono,2003,Female,0,6235
Listeriosis,Mono,2003,Male,0,7339
Listeriosis,Mono,2003,Total,0,13574
Listeriosis,Mono,2004,Female,0,6322
Listeriosis,Mono,2004,Male,0,7404
Listeriosis,Mono,2004,Total,0,13726
Listeriosis,Mono,2005,Female,0,6357
Listeriosis,Mono,2005,Male,0,7442
Listeriosis,Mono,2005,Total,0,13799
Listeriosis,Mono,2006,Female,0,6524
Listeriosis,Mono,2006,Male,0,7627
Listeriosis,Mono,2006,Total,0,14151
Listeriosis,Mono,2007,Female,0,6548
Listeriosis,Mono,2007,Male,0,7664
Listeriosis,Mono,2007,Total,0,14212
Listeriosis,Mono,2008,Female,0,6487
Listeriosis,Mono,2008,Male,0,7586
Listeriosis,Mono,2008,Total,0,14073
Listeriosis,Mono,2009,Female,0,6524
Listeriosis,Mono,2009,Male,0,7551
Listeriosis,Mono,2009,Total,0,14075
Listeriosis,Mono,2010,Female,0,6654
Listeriosis,Mono,2010,Male,0,7548
Listeriosis,Mono,2010,Total,0,14202
Listeriosis,Mono,2011,Female,0,6676
Listeriosis,Mono,2011,Male,0,7613
Listeriosis,Mono,2011,Total,0,14243
Listeriosis,Mono,2012,Female,0,6570
Listeriosis,Mono,2012,Male,0,7495
Listeriosis,Mono,2012,Total,0,13982
Listeriosis,Mono,2013,Female,0,6470
Listeriosis,Mono,2013,Male,0,7373
Listeriosis,Mono,2013,Total,0,13724
Listeriosis,Mono,2014,Female,0,6473
Listeriosis,Mono,2014,Male,0,7399
Listeriosis,Mono,2014,Total,0,13717
Listeriosis,Mono,2015,Female,0,6428
Listeriosis,Mono,2015,Male,0,7316
Listeriosis,Mono,2015,Total,0,13548
Listeriosis,Mono,2016,Female,0,6400
Listeriosis,Mono,2016,Male,0,7227
Listeriosis,Mono,2016,Total,0,13389
Listeriosis,Mono,2017,Female,0,6413
Listeriosis,Mono,2017,Male,0,7221
Listeriosis,Mono,2017,Total,0,13355
Listeriosis,Mono,2018,Female,0,6366
Listeriosis,Mono,2018,Male,0,7180
Listeriosis,Mono,2018,Total,0,13222
Listeriosis,Mono,2019,Female,0,6401
Listeriosis,Mono,2019,Male,0,7184
Listeriosis,Mono,2019,Total,0,13227
Listeriosis,Mono,2020,Female,0,6328
Listeriosis,Mono,2020,Male,0,7119
Listeriosis,Mono,2020,Total,0,13310
Listeriosis,Mono,2021,Female,0,6518
Listeriosis,Mono,2021,Male,0,7320
Listeriosis,Mono,2021,Total,0,13258
Listeriosis,Mono,2022,Female,0,6552
Listeriosis,Mono,2022,Male,0,7346
Listeriosis,Mono,2022,Total,0,13159
Listeriosis,Mono,2023,Female,0,6581
Listeriosis,Mono,2023,Male,0,7348
Listeriosis,Mono,2023,Total,0,13183
Listeriosis,Monterey,2001,Female,0,196311
Listeriosis,Monterey,2001,Male,1,209953
Listeriosis,Monterey,2001,Total,1,406264
Listeriosis,Monterey,2002,Female,0,197739
Listeriosis,Monterey,2002,Male,1,210860
Listeriosis,Monterey,2002,Total,1,408599
Listeriosis,Monterey,2003,Female,1,199426
Listeriosis,Monterey,2003,Male,0,212515
Listeriosis,Monterey,2003,Total,1,411941
Listeriosis,Monterey,2004,Female,3,199399
Listeriosis,Monterey,2004,Male,0,211722
